id,timezone_offset,type,unit,timestamp,start,end,value
,-28800,,stage,2023-11-15 08:38:32+00:00,2023-11-15 08:38:32+00:00,2023-11-15 08:43:32+00:00,2.0
,-28800,,stage,2023-11-15 08:43:32+00:00,2023-11-15 08:43:32+00:00,2023-11-15 08:48:32+00:00,1.0
,-28800,,stage,2023-11-15 08:48:32+00:00,2023-11-15 08:48:32+00:00,2023-11-15 08:53:32+00:00,1.0
,-28800,,stage,2023-11-15 08:53:32+00:00,2023-11-15 08:53:32+00:00,2023-11-15 08:58:32+00:00,1.0
,-28800,,stage,2023-11-15 08:58:32+00:00,2023-11-15 08:58:32+00:00,2023-11-15 09:03:32+00:00,2.0
,-28800,,stage,2023-11-15 09:03:32+00:00,2023-11-15 09:03:32+00:00,2023-11-15 09:08:32+00:00,3.0
,-28800,,stage,2023-11-15 09:08:32+00:00,2023-11-15 09:08:32+00:00,2023-11-15 09:13:32+00:00,3.0
,-28800,,stage,2023-11-15 09:13:32+00:00,2023-11-15 09:13:32+00:00,2023-11-15 09:18:32+00:00,3.0
,-28800,,stage,2023-11-15 09:18:32+00:00,2023-11-15 09:18:32+00:00,2023-11-15 09:23:32+00:00,3.0
,-28800,,stage,2023-11-15 09:23:32+00:00,2023-11-15 09:23:32+00:00,2023-11-15 09:28:32+00:00,3.0
,-28800,,stage,2023-11-15 09:28:32+00:00,2023-11-15 09:28:32+00:00,2023-11-15 09:33:32+00:00,3.0
,-28800,,stage,2023-11-15 09:33:32+00:00,2023-11-15 09:33:32+00:00,2023-11-15 09:38:32+00:00,3.0
,-28800,,stage,2023-11-15 09:38:32+00:00,2023-11-15 09:38:32+00:00,2023-11-15 09:43:32+00:00,3.0
,-28800,,stage,2023-11-15 09:43:32+00:00,2023-11-15 09:43:32+00:00,2023-11-15 09:48:32+00:00,3.0
